Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
2729,2423,9370,1778,1669562784.4188228
2521,2199,10496,1761,1669562784.4528568
2521,2199,10496,1761,1669562784.4878864
2509,2582,10200,1393,1669562784.5229185
2509,2582,10200,1393,1669562784.558951
2588,2699,9020,1805,1669562784.593983
2588,2699,9020,1805,1669562784.6280138
2507,2347,9859,1964,1669562784.6660485
2507,2347,9859,1964,1669562784.702081
2455,2175,8977,1548,1669562784.7371125
2422,2444,7674,1314,1669562784.7942944
2422,2444,7674,1314,1669562784.8313277
2758,2310,6580,312,1669562784.8743677
2758,2310,6580,312,1669562784.9093993
2669,2088,7235,1628,1669562784.9454317
2669,2088,7235,1628,1669562784.9804635
2767,2143,6151,748,1669562785.0164964
2767,2143,6151,748,1669562785.0515282
2541,2617,5267,207,1669562785.087561
2541,2617,5267,207,1669562785.1215918
2996,2705,6134,-107,1669562785.1566234
2996,2705,6134,-107,1669562785.1936576
3026,2755,5264,58,1669562785.2286892
3026,2755,5264,58,1669562785.2627263
2740,2309,8015,1495,1669562785.2967513
2740,2309,8015,1495,1669562785.3307824
3551,2593,5512,915,1669562785.3648133
3551,2593,5512,915,1669562785.4028478
3407,2233,8912,1787,1669562785.4388814
3407,2233,8912,1787,1669562785.4769154
3502,2398,9269,2425,1669562785.5119472
3502,2398,9269,2425,1669562785.5469782
3164,2213,9712,2721,1669562785.582011
3164,2213,9712,2721,1669562785.6160417
2824,2399,10258,2135,1669562785.6510735
2824,2399,10258,2135,1669562785.6871066
2528,2162,9721,2061,1669562785.7221382
2528,2162,9721,2061,1669562785.75717
2964,2017,10347,2419,1669562785.7932026
2964,2017,10347,2419,1669562785.8282347
2604,2774,9664,2066,1669562785.866269
2604,2774,9664,2066,1669562785.9023018
2940,2791,8780,917,1669562785.9383414
2660,2567,9726,1349,1669562785.994275
2660,2567,9726,1349,1669562786.0283065
2763,2592,9621,1205,1669562786.0742757
2763,2592,9621,1205,1669562786.1083105
2424,2230,8635,2048,1669562786.1433425
2424,2230,8635,2048,1669562786.1773734
2545,1957,7894,1173,1669562786.215408
2545,1957,7894,1173,1669562786.2514417
2281,2422,7222,1677,1669562786.2864742
2281,2422,7222,1677,1669562786.3225055
2526,2667,7830,964,1669562786.36054
2526,2667,7830,964,1669562786.3945708
2042,2261,5762,1121,1669562786.4296033
2042,2261,5762,1121,1669562786.4656355
1891,2334,6918,786,1669562786.499667
1891,2334,6918,786,1669562786.5367005
2010,2326,5955,1050,1669562786.5707312
2010,2326,5955,1050,1669562786.6047661
1643,2398,7166,1183,1669562786.639798
1643,2398,7166,1183,1669562786.6768317
1885,2452,7715,883,1669562786.7128642
1885,2452,7715,883,1669562786.7478964
2090,2579,6294,975,1669562786.7839296
2090,2579,6294,975,1669562786.818961
2169,2262,8260,1366,1669562786.8549938
2169,2262,8260,1366,1669562786.8900254
2244,2251,8124,2073,1669562786.9270597
2244,2251,8124,2073,1669562786.9620912
2576,2631,8397,785,1669562786.9961221
2576,2631,8397,785,1669562787.0311542
2733,2959,8525,521,1669562787.066186
2733,2959,8525,521,1669562787.1002166
2406,2146,8395,962,1669562787.135249
2794,2443,7290,1045,1669562787.195278
2794,2443,7290,1045,1669562787.2293084
2396,2468,9084,1201,1669562787.2742755
2396,2468,9084,1201,1669562787.3113093
-867,-788,1456,-84,1669562788.162083
-867,-788,1456,-84,1669562788.1991174
59,-414,1970,-487,1669562788.2351491
59,-414,1970,-487,1669562788.2701812
-468,-699,1464,220,1669562788.3062139
-468,-699,1464,220,1669562788.342246
162,-83,1927,-760,1669562788.3772786
162,-83,1927,-760,1669562788.4113092
-72,-388,1066,145,1669562788.4453404
-72,-388,1066,145,1669562788.4803722
-113,-622,2081,-219,1669562788.5144026
-113,-622,2081,-219,1669562788.552438
-990,-531,862,484,1669562788.5874698
-990,-531,862,484,1669562788.621501
-723,-781,2021,435,1669562788.6555314
-723,-781,2021,435,1669562788.6935656
-1036,-850,1577,-357,1669562788.729599
-1036,-850,1577,-357,1669562788.76363
942,2253,-4325,-1502,1669562812.2278364
942,2253,-4325,-1502,1669562812.2648702
103,1876,-5217,-1215,1669562812.299902
103,1876,-5217,-1215,1669562812.3369362
781,2336,-2302,-207,1669562812.3709667
781,2336,-2302,-207,1669562812.4049976
568,2024,-2761,-162,1669562812.4400296
568,2024,-2761,-162,1669562812.4730597
1088,2260,294,-124,1669562812.5110943
1088,2260,294,-124,1669562812.5461261
1194,1977,-236,-84,1669562812.581158
1194,1977,-236,-84,1669562812.6181917
2016,2179,1274,-222,1669562812.6532235
2016,2179,1274,-222,1669562812.6892562
1674,1890,1746,138,1669562812.72629
1674,1890,1746,138,1669562812.7623227
1598,1994,1487,-181,1669562812.80336
1598,1994,1487,-181,1669562812.8383918
1480,1926,-186,-45,1669562812.874424
1480,1926,-186,-45,1669562812.9104576
1173,1538,2178,602,1669562812.9454894
175,1170,3860,1208,1669562813.0022743
175,1170,3860,1208,1669562813.037306
159,807,3015,850,1669562813.072338
159,807,3015,850,1669562813.10837
42,741,3092,736,1669562813.1454048
42,741,3092,736,1669562813.1814373
73,929,3041,629,1669562813.21747
73,929,3041,629,1669562813.251501
31,1057,3492,853,1669562813.2865324
31,1057,3492,853,1669562813.3215647
407,1326,1208,-369,1669562813.3565965
407,1326,1208,-369,1669562813.3916285
413,1179,-1247,-755,1669562813.4256594
413,1179,-1247,-755,1669562813.4606907
368,1088,-961,-582,1669562813.497725
368,1088,-961,-582,1669562813.532757
149,1057,705,-697,1669562813.566788
149,1057,705,-697,1669562813.6018198
-24,788,1055,-164,1669562813.6358504
-24,788,1055,-164,1669562813.6708825
405,1195,794,-469,1669562813.7059143
405,1195,794,-469,1669562813.7409468
423,981,59,-746,1669562813.7749772
423,981,59,-746,1669562813.810009
145,1265,-444,-709,1669562813.84404
145,1265,-444,-709,1669562813.879072
116,1058,-530,-1093,1669562813.9131029
116,1058,-530,-1093,1669562813.9481347
-51,1220,-272,-1036,1669562813.9831667
-51,1220,-272,-1036,1669562814.0181983
179,1198,-158,-1018,1669562814.0542336
179,1198,-158,-1018,1669562814.0892632
194,1282,449,-1394,1669562814.124295
194,1282,449,-1394,1669562814.1593268
218,1205,-400,-1701,1669562814.1933577
218,1205,-400,-1701,1669562814.2333941
376,1380,457,-1626,1669562814.268426
331,910,1634,-1337,1669562814.3292758
331,910,1634,-1337,1669562814.3643067
617,1047,1122,-1143,1669562814.4102752
617,1047,1122,-1143,1669562814.4433048
750,1217,1062,-1177,1669562814.478337
750,1217,1062,-1177,1669562814.5133696
698,1126,531,-1137,1669562814.547403
698,1126,531,-1137,1669562814.5814312
955,1167,864,-1332,1669562814.6164627
955,1167,864,-1332,1669562814.6504936
909,1095,488,-1289,1669562814.6855254
909,1095,488,-1289,1669562814.7205575
723,1566,-213,-1242,1669562814.7545884
723,1566,-213,-1242,1669562814.7906213
1137,1596,-958,-1044,1669562814.828656
1137,1596,-958,-1044,1669562814.8626866
587,1664,-899,-879,1669562814.8977187
587,1664,-899,-879,1669562814.9317496
754,1280,-3311,-1971,1669562814.966782
754,1280,-3311,-1971,1669562815.000812
1012,1481,-1204,-1143,1669562815.0378458
1012,1481,-1204,-1143,1669562815.0728781
148,1419,-6068,-2295,1669562815.10791
148,1419,-6068,-2295,1669562815.1429417
196,1157,-7663,-2490,1669562815.1779735
196,1157,-7663,-2490,1669562815.214007
668,1744,-7618,-2301,1669562815.2490387
668,1744,-7618,-2301,1669562815.2840698
146,1364,-6308,-2574,1669562815.319102
146,1364,-6308,-2574,1669562815.3541338
564,1018,-6469,-2614,1669562815.3891659
564,1018,-6469,-2614,1669562815.4241974
244,1106,-2292,-2809,1669562815.4582286
244,1106,-2292,-2809,1669562815.4932604
121,1092,-1908,-2263,1669562815.5292933
121,1092,-1908,-2263,1669562815.5633242
-322,1144,-6189,-2580,1669562815.598356
-322,1144,-6189,-2580,1669562815.6333878
-1243,1316,-2778,-1829,1669562815.6684196
-1243,1316,-2778,-1829,1669562815.7034514
-954,1215,-3216,-643,1669562815.7374825
-954,1215,-3216,-643,1669562815.7715135
-3118,-7,-1733,387,1669562815.8065455
-3387,571,-8666,617,1669562815.866277
-3387,571,-8666,617,1669562815.9013088
-3368,394,-6690,1621,1669562815.9363413
-3368,394,-6690,1621,1669562815.973375
-3009,876,-7118,-163,1669562816.0112765
-3009,876,-7118,-163,1669562816.0473094
-3186,855,-4269,-369,1669562816.0823417
-3186,855,-4269,-369,1669562816.1173732
-1739,306,-2413,-363,1669562816.152405
-1739,306,-2413,-363,1669562816.1874368
265,1280,3706,714,1669562816.2224686
265,1280,3706,714,1669562816.2575004
626,1593,2969,833,1669562816.2925324
626,1593,2969,833,1669562816.3295672
778,1407,2929,1066,1669562816.364598
778,1407,2929,1066,1669562816.3996298
676,1537,2950,476,1669562816.4346619
676,1537,2950,476,1669562816.4696934
948,1578,874,-422,1669562816.5037243
948,1578,874,-422,1669562816.5377555
532,1467,584,-275,1669562816.5747893
532,1467,584,-275,1669562816.6088202
365,607,14381,2932,1669562816.6438522
365,607,14381,2932,1669562816.677883
470,1207,5925,2317,1669562816.711914
470,1207,5925,2317,1669562816.7459443
342,1436,5165,1392,1669562816.7819772
342,1436,5165,1392,1669562816.8170094
253,992,4455,907,1669562816.8530426
253,992,4455,907,1669562816.8870733
332,1476,5674,1479,1669562816.9211042
332,1476,5674,1479,1669562816.9551353
400,1536,5488,1305,1669562816.9911675
400,1536,5488,1305,1669562817.0261998
327,1052,5325,1394,1669562817.0612316
327,1052,5325,1394,1669562817.0962634
184,846,6964,1418,1669562817.132296
441,1161,7030,1456,1669562817.2102752
441,1161,7030,1456,1669562817.2463076
-103,997,6273,975,1669562817.2823405
-103,997,6273,975,1669562817.3183732
-37,738,7538,1321,1669562817.3534093
-37,738,7538,1321,1669562817.3894415
-12,880,6489,660,1669562817.424474
-12,880,6489,660,1669562817.459506
55,847,6171,886,1669562817.492536
55,847,6171,886,1669562817.5285687
-89,704,6015,1286,1669562817.5636003
-89,704,6015,1286,1669562817.5976315
-105,914,6612,895,1669562817.6326628
-105,914,6612,895,1669562817.6676946
-98,838,6414,1020,1669562817.7017262
-98,838,6414,1020,1669562817.736758
-189,719,7344,749,1669562817.7707887
-189,719,7344,749,1669562817.807822
-121,850,6420,996,1669562817.8418536
-121,850,6420,996,1669562817.8768854
-88,761,6676,882,1669562817.9119177
-88,761,6676,882,1669562817.946949
97,553,5407,852,1669562817.9809802
97,553,5407,852,1669562818.0160115
71,468,5288,90,1669562818.0500443
71,468,5288,90,1669562818.0840735
-61,618,4519,994,1669562818.1211078
-61,618,4519,994,1669562818.1551385
307,920,5005,1303,1669562818.1951756
307,920,5005,1303,1669562818.229206
201,512,4240,695,1669562818.2662396
201,512,4240,695,1669562818.302273
-12,783,3791,811,1669562818.3363037
-9,705,4194,1003,1669562818.410275
-9,705,4194,1003,1669562818.4443064
295,875,3659,748,1669562818.4803393
295,875,3659,748,1669562818.5143738
-153,811,4667,1350,1669562818.548405
-153,811,4667,1350,1669562818.584438
-157,760,4550,1078,1669562818.6204703
-157,760,4550,1078,1669562818.6555028
-7,817,4337,1076,1669562818.6915355
-7,817,4337,1076,1669562818.725566
14,921,3452,635,1669562818.7595978
14,921,3452,635,1669562818.794629
-134,827,3587,826,1669562818.8306613
-134,827,3587,826,1669562818.8646924
161,1106,3400,977,1669562818.8987236
161,1106,3400,977,1669562818.9357579
308,925,2465,473,1669562818.9727912
308,925,2465,473,1669562819.0078228
63,1045,3559,560,1669562819.0418541
63,1045,3559,560,1669562819.0778868
-21,940,2595,387,1669562819.1129184
-21,940,2595,387,1669562819.1469493
42,1070,1645,262,1669562819.181981
42,1070,1645,262,1669562819.2180147
-15,975,2262,88,1669562819.2540474
-15,975,2262,88,1669562819.2900836
82,933,1475,-98,1669562819.3251119
82,933,1475,-98,1669562819.359143
352,1172,1594,151,1669562819.3951755
352,1172,1594,151,1669562819.4302068
71,1027,2054,-188,1669562819.4652388
71,1027,2054,-188,1669562819.5022726
252,1159,1306,241,1669562819.5363033
97,1155,1386,45,1669562819.61009
97,1155,1386,45,1669562819.64312
324,1217,887,12,1669562819.678152
324,1217,887,12,1669562819.7151856
692,1357,569,-170,1669562819.750217
692,1357,569,-170,1669562819.7852492
907,1135,-682,-551,1669562819.820281
907,1135,-682,-551,1669562819.8563144
512,1093,-1649,-1094,1669562819.8913455
512,1093,-1649,-1094,1669562819.9303808
292,765,-1756,-1066,1669562819.965413
292,765,-1756,-1066,1669562820.0004451
505,749,-2787,-1233,1669562820.0374787
505,749,-2787,-1233,1669562820.0765147
418,780,-3053,-1668,1669562820.1155498
418,780,-3053,-1668,1669562820.1515827
512,908,-2459,-1858,1669562820.190618
512,908,-2459,-1858,1669562820.2276516
834,1021,-2607,-1747,1669562820.2626836
834,1021,-2607,-1747,1669562820.2987168
601,1169,-1448,-1203,1669562820.3337483
729,1083,-1145,-955,1669562820.4122772
729,1083,-1145,-955,1669562820.4473088
852,1412,-2253,-987,1669562820.482341
852,1412,-2253,-987,1669562820.5173728
736,1336,-1875,-803,1669562820.5564084
736,1336,-1875,-803,1669562820.5914404
369,1074,-1340,-757,1669562820.6264722
369,1074,-1340,-757,1669562820.661504
92,755,-2033,-351,1669562820.6985393
92,755,-2033,-351,1669562820.7335696
95,922,-1848,-323,1669562820.7686017
95,922,-1848,-323,1669562820.8026323
631,990,-1352,-504,1669562820.8386652
631,990,-1352,-504,1669562820.8736973
594,1060,-1501,-642,1669562820.9077272
594,1060,-1501,-642,1669562820.9437604
452,983,-2306,-1028,1669562820.9787922
452,983,-2306,-1028,1669562821.0138245
272,712,-2216,-828,1669562821.0508587
272,712,-2216,-828,1669562821.08589
351,1007,-3464,-1591,1669562821.1229234
351,1007,-3464,-1591,1669562821.1619594
381,1007,-2691,-1298,1669562821.1969912
381,1007,-2691,-1298,1669562821.2310221
110,746,-2345,-1548,1669562821.2670548
110,746,-2345,-1548,1669562821.3020868
112,929,-3443,-1592,1669562821.3371186
112,929,-3443,-1592,1669562821.3721502
-77,907,-2294,-1175,1669562821.4071825
108,949,-3328,-1431,1669562821.4662766
108,949,-3328,-1431,1669562821.501308
310,901,-3975,-1401,1669562821.5353396
310,901,-3975,-1401,1669562821.5703726
-51,775,-2843,-1330,1669562821.6114092
-51,775,-2843,-1330,1669562821.6484423
-26,986,-2806,-1888,1669562821.6854794
-26,986,-2806,-1888,1669562821.7225103
94,1064,-2601,-1476,1669562821.7595465
94,1064,-2601,-1476,1669562821.7945755
-64,907,-2951,-1250,1669562821.8306074
-64,907,-2951,-1250,1669562821.86564
200,837,-2313,-1021,1669562821.9016726
200,837,-2313,-1021,1669562821.9357038
0,954,-2804,-1363,1669562821.9717364
0,954,-2804,-1363,1669562822.0097704
589,988,-3765,-1150,1669562822.0458035
589,988,-3765,-1150,1669562822.0818367
349,1001,-3550,-622,1669562822.11787
349,1001,-3550,-622,1669562822.1539025
435,1068,-2848,-307,1669562822.190936
435,1068,-2848,-307,1669562822.2269685
362,884,-2780,-348,1669562822.2630017
362,884,-2780,-348,1669562822.299034
254,980,-2901,-310,1669562822.334066
370,1127,-2559,-733,1669562822.4102757
370,1127,-2559,-733,1669562822.4453075
321,1277,-2337,-732,1669562822.4923499
321,1277,-2337,-732,1669562822.5273857
529,1214,-2857,-1056,1669562822.56442
529,1214,-2857,-1056,1669562822.6024544
551,1149,-2965,-452,1669562822.6374867
551,1149,-2965,-452,1669562822.6735191
597,1139,-2757,-816,1669562822.7095513
597,1139,-2757,-816,1669562822.7455845
568,1038,-1738,-781,1669562822.7846198
568,1038,-1738,-781,1669562822.8186514
548,1221,-1595,-832,1669562822.8546834
548,1221,-1595,-832,1669562822.8897157
454,1110,-1111,-500,1669562822.925749
454,1110,-1111,-500,1669562822.9607806
541,980,-2869,-44,1669562822.9958122
541,980,-2869,-44,1669562823.0338507
409,1060,-2533,-593,1669562823.0678818
561,1081,-2600,-467,1669562823.1302807
561,1081,-2600,-467,1669562823.1643105
259,1181,-2690,-46,1669562823.2122767
259,1181,-2690,-46,1669562823.2473092
383,995,-2423,-884,1669562823.282341
383,995,-2423,-884,1669562823.3183742
444,1008,-2934,-808,1669562823.3544064
444,1008,-2934,-808,1669562823.3884377
400,1279,-2230,-292,1669562823.4284742
400,1279,-2230,-292,1669562823.4655075
11,985,-3521,-433,1669562823.5005395
11,985,-3521,-433,1669562823.5345705
109,833,-3033,-539,1669562823.5696023
109,833,-3033,-539,1669562823.6036334
169,976,-3185,-547,1669562823.6386652
169,976,-3185,-547,1669562823.6726959
130,827,-2687,-103,1669562823.7067273
130,827,-2687,-103,1669562823.741759
218,1031,-2278,-84,1669562823.7797937
218,1031,-2278,-84,1669562823.8138244
375,1171,-2649,-652,1669562823.8528602
375,1171,-2649,-652,1669562823.8878922
407,1046,-2977,-863,1669562823.9219232
407,1046,-2977,-863,1669562823.9559538
402,1181,-2729,-349,1669562823.9899848
402,1181,-2729,-349,1669562824.0260174
534,1202,-2418,-273,1669562824.0600486
534,1202,-2418,-273,1669562824.0940804
39,850,-2840,-131,1669562824.1281106
39,850,-2840,-131,1669562824.1621413
832,1387,-2039,-291,1669562824.1961722
832,1387,-2039,-291,1669562824.230203
984,1421,-1797,-390,1669562824.2652352
984,1421,-1797,-390,1669562824.300267
1128,1377,-2079,-732,1669562824.3362994
468,1125,-2313,-281,1669562824.409274
468,1125,-2313,-281,1669562824.4443061
718,1361,-2206,-381,1669562824.4793382
718,1361,-2206,-381,1669562824.51437
989,1517,-1723,-396,1669562824.5494018
989,1517,-1723,-396,1669562824.584434
870,1359,-2357,-416,1669562824.6194658
870,1359,-2357,-416,1669562824.6665084
934,1189,-2959,-626,1669562824.7015405
934,1189,-2959,-626,1669562824.7355711
613,1017,-1797,-238,1669562824.7696035
613,1017,-1797,-238,1669562824.804634
546,1069,-2212,-374,1669562824.839666
546,1069,-2212,-374,1669562824.873697
287,750,-3271,-779,1669562824.907728
287,750,-3271,-779,1669562824.9417589
469,1064,-2566,-386,1669562824.9767907
469,1064,-2566,-386,1669562825.0118227
513,1074,-2409,-332,1669562825.045853
513,1074,-2409,-332,1669562825.0818865
250,925,-3140,-557,1669562825.1159172
250,925,-3140,-557,1669562825.150949
492,1151,-3154,-420,1669562825.1849802
492,1151,-3154,-420,1669562825.2190104
362,1066,-2216,-510,1669562825.2530415
362,1066,-2216,-510,1669562825.2870724
500,1009,-2936,-1042,1669562825.3211033
500,1009,-2936,-1042,1669562825.354134
-114,781,-3014,-616,1669562825.390167
-114,781,-3014,-616,1669562825.4282012
-132,912,-3221,-666,1669562825.465235
-132,912,-3221,-666,1669562825.500267
-18,852,-2207,-462,1669562825.535299
237,863,-2148,-511,1669562825.6102748
237,863,-2148,-511,1669562825.6463075
207,722,-2351,-832,1669562825.6833413
207,722,-2351,-832,1669562825.718373
260,898,-3079,-688,1669562825.754406
260,898,-3079,-688,1669562825.7904391
177,1093,-2221,-533,1669562825.8254704
177,1093,-2221,-533,1669562825.8625047
248,985,-3108,-508,1669562825.9025407
248,985,-3108,-508,1669562825.9385734
-302,861,-3059,-372,1669562825.974606
-302,861,-3059,-372,1669562826.0096378
-350,874,-3084,-126,1669562826.0446696
-350,874,-3084,-126,1669562826.0787008
86,914,-2169,-322,1669562826.1137345
86,914,-2169,-322,1669562826.1487644
141,686,-2584,-347,1669562826.1837964
141,686,-2584,-347,1669562826.2188282
-106,808,-1994,-139,1669562826.255862
-106,808,-1994,-139,1669562826.2908938
-261,813,-2846,-453,1669562826.3269267
-261,813,-2846,-453,1669562826.36096
130,928,-1297,-356,1669562826.3949885
130,928,-1297,-356,1669562826.4290195
105,897,-2066,219,1669562826.465052
105,897,-2066,219,1669562826.4990833
574,930,-1805,-143,1669562826.5331142
574,930,-1805,-143,1669562826.5671446
738,1131,-2058,-140,1669562826.6011763
738,1131,-2058,-140,1669562826.6482182
689,1081,-1362,-123,1669562826.6832507
654,1073,-898,143,1669562826.7292738
654,1073,-898,143,1669562826.7633047
830,1086,-1557,-19,1669562826.8092754
830,1086,-1557,-19,1669562826.8433063
731,1118,-1452,-735,1669562826.8793426
731,1118,-1452,-735,1669562826.914376
649,1002,-1446,-506,1669562826.9494066
649,1002,-1446,-506,1669562826.984438
638,1133,-1386,-637,1669562827.0194697
638,1133,-1386,-637,1669562827.0555024
681,1199,-2277,-844,1669562827.0905352
681,1199,-2277,-844,1669562827.1255667
415,1047,-3298,-757,1669562827.1605983
415,1047,-3298,-757,1669562827.19563
546,1082,-1107,-402,1669562827.2306619
546,1082,-1107,-402,1669562827.265694
364,1184,-1499,-439,1669562827.3007257
364,1184,-1499,-439,1669562827.3377595
431,1122,-2305,-808,1669562827.3737924
431,1122,-2305,-808,1669562827.407823
66,928,-2853,-784,1669562827.4428551
66,928,-2853,-784,1669562827.4768863
451,1046,-2466,-729,1669562827.5119178
451,1046,-2466,-729,1669562827.5469499
-9,803,-2238,-600,1669562827.5809805
-9,803,-2238,-600,1669562827.6160128
492,946,-2037,-679,1669562827.6500437
492,946,-2037,-679,1669562827.687077
288,915,-1890,-976,1669562827.7221088
288,915,-1890,-976,1669562827.758145
-65,947,-3044,-1132,1669562827.7921731
-65,947,-3044,-1132,1669562827.8262038
175,979,-2597,-1012,1669562827.860235
175,979,-2597,-1012,1669562827.8952672
142,870,-2099,-716,1669562827.9302986
142,870,-2099,-716,1669562827.9663317
36,684,-2164,-897,1669562828.0013635
36,684,-2164,-897,1669562828.0353942
36,700,-2326,-1325,1669562828.0734286
36,700,-2326,-1325,1669562828.1114633
622,1064,-2314,-1009,1669562828.1474962
656,1198,-2154,-810,1669562828.2012742
656,1198,-2154,-810,1669562828.2363057
369,1188,-1469,-589,1669562828.2713375
369,1188,-1469,-589,1669562828.3063695
897,1233,-1526,-984,1669562828.3414016
897,1233,-1526,-984,1669562828.377434
24,1061,-2585,-920,1669562828.4124658
24,1061,-2585,-920,1669562828.446497
-244,757,-3142,-651,1669562828.4815288
-244,757,-3142,-651,1669562828.5165606
-108,700,-2476,-325,1669562828.5525937
-108,700,-2476,-325,1669562828.5886261
-233,570,-2711,-862,1669562828.6226573
-233,570,-2711,-862,1669562828.659691
559,854,-3315,-674,1669562828.694723
559,854,-3315,-674,1669562828.728753
365,1058,-3234,-961,1669562828.762785
365,1058,-3234,-961,1669562828.7978177
311,761,-4062,-1661,1669562828.8328483
311,761,-4062,-1661,1669562828.8668797
188,974,-3510,-1415,1669562828.9009104
188,974,-3510,-1415,1669562828.9369426
151,910,-3199,-1352,1669562828.9709742
151,910,-3199,-1352,1669562829.005005
-90,795,-3962,-1652,1669562829.0380347
-90,795,-3962,-1652,1669562829.0720658
-76,696,-2968,-1448,1669562829.1060963
-76,696,-2968,-1448,1669562829.1401284
62,764,-4263,-1688,1669562829.1751597
62,764,-4263,-1688,1669562829.2081897
95,777,-3617,-1423,1669562829.2432232
95,777,-3617,-1423,1669562829.2772522
-96,710,-2886,-1347,1669562829.3122847
-96,710,-2886,-1347,1669562829.3473165
111,725,-3289,-1279,1669562829.3833492
111,725,-3289,-1279,1669562829.420383
398,1054,-3049,-1093,1669562829.4594183
398,1054,-3049,-1093,1669562829.49445
54,1093,-4025,-1250,1669562829.529482
54,1093,-4025,-1250,1669562829.5645137
176,1043,-2692,-1100,1669562829.599546
176,1043,-2692,-1100,1669562829.634578
-64,1084,-3859,-903,1669562829.6686087
-64,1084,-3859,-903,1669562829.7036405
179,922,-2864,-1262,1669562829.7386718
546,1049,-2848,-1119,1669562829.8012738
546,1049,-2848,-1119,1669562829.8373067
475,791,-4442,-1508,1669562829.8713374
475,791,-4442,-1508,1669562829.9053686
438,1194,-2159,-1459,1669562829.9393995
438,1194,-2159,-1459,1669562829.9744313
293,863,-4053,-1430,1669562830.010464
293,863,-4053,-1430,1669562830.0454957
369,1045,-3628,-1450,1669562830.0795271
369,1045,-3628,-1450,1669562830.1155596
333,828,-4127,-1347,1669562830.150592
333,828,-4127,-1347,1669562830.1846218
372,1076,-3107,-1141,1669562830.2226572
372,1076,-3107,-1141,1669562830.2566876
328,1160,-3511,-1207,1669562830.290719
328,1160,-3511,-1207,1669562830.3257508
508,1041,-3042,-1075,1669562830.3607829
508,1041,-3042,-1075,1669562830.3948133
474,1051,-2925,-946,1669562830.429845
474,1051,-2925,-946,1669562830.4668796
603,1148,-3230,-1058,1669562830.502912
603,1148,-3230,-1058,1669562830.5369432
550,1319,-4022,-989,1669562830.575978
550,1319,-4022,-989,1669562830.6120112
710,1413,-3696,-1046,1669562830.646042
710,1413,-3696,-1046,1669562830.6800733
770,1405,-4864,-1230,1669562830.7141044
770,1405,-4864,-1230,1669562830.748135
414,1147,-3747,-1009,1669562830.7811654
414,1147,-3747,-1009,1669562830.8161972
554,1328,-2528,-900,1669562830.849227
554,1328,-2528,-900,1669562830.8822572
600,1267,-3389,-1102,1669562830.9172893
600,1267,-3389,-1102,1669562830.9513214
561,1303,-3075,-924,1669562830.9893546
561,1303,-3075,-924,1669562831.0243866
492,1266,-3481,-860,1669562831.0604193
492,1266,-3481,-860,1669562831.095451
389,1269,-3233,-861,1669562831.129482
389,1269,-3233,-861,1669562831.1765249
638,1325,-3353,-827,1669562831.2105558
381,1306,-2984,-381,1669562831.273275
381,1306,-2984,-381,1669562831.3073044
689,1163,-3362,-792,1669562831.341335
689,1163,-3362,-792,1669562831.3773682
762,1186,-4274,-1032,1669562831.4144018
762,1186,-4274,-1032,1669562831.4494336
421,1159,-3372,-869,1669562831.483465
421,1159,-3372,-869,1669562831.5184965
445,1082,-3084,-1240,1669562831.5535278
445,1082,-3084,-1240,1669562831.5885606
591,1154,-2952,-657,1669562831.6235917
591,1154,-2952,-657,1669562831.6586237
394,904,-3499,-660,1669562831.6926546
394,904,-3499,-660,1669562831.7276866
651,1049,-3589,-588,1669562831.7637198
651,1049,-3589,-588,1669562831.8007534
533,977,-3635,-1102,1669562831.8347874
533,977,-3635,-1102,1669562831.8688154
318,889,-3293,-935,1669562831.9028466
318,889,-3293,-935,1669562831.9368773
597,984,-3125,-1091,1669562831.9709086
597,984,-3125,-1091,1669562832.0069408
379,1032,-3524,-1046,1669562832.0419726
379,1032,-3524,-1046,1669562832.0760036
404,1172,-2773,-531,1669562832.1100347
404,1172,-2773,-531,1669562832.1440654
703,1141,-2874,-477,1669562832.1780965
703,1141,-2874,-477,1669562832.2131286
767,1061,-3172,-774,1669562832.2471611
767,1061,-3172,-774,1669562832.2811904
648,960,-2809,-739,1669562832.3152215
648,960,-2809,-739,1669562832.3492534
530,1061,-2546,-814,1669562832.3832831
530,1061,-2546,-814,1669562832.417314
640,1173,-3150,-537,1669562832.4533465
640,1173,-3150,-537,1669562832.4883788
531,1087,-3313,-1151,1669562832.5234108
531,1087,-3313,-1151,1669562832.5574417
432,1062,-3928,-1030,1669562832.5954762
432,1062,-3928,-1030,1669562832.629507
424,1170,-1924,-507,1669562832.6665409
424,1170,-1924,-507,1669562832.7025738
194,1052,23,1556,1669562832.7406082
483,1034,-773,1083,1669562832.810672
483,1034,-773,1083,1669562832.8457036
148,872,1680,1765,1669562832.8807354
148,872,1680,1765,1669562832.9167683
-314,1209,266,1464,1669562832.9518003
-314,1209,266,1464,1669562832.9858315
-147,1166,1008,1458,1669562833.0198622
-147,1166,1008,1458,1669562833.0538933
-281,674,1341,1137,1669562833.0889251
-281,674,1341,1137,1669562833.122956
-81,393,1380,1622,1669562833.1569872
-81,393,1380,1622,1669562833.1910179
19,406,1202,1457,1669562833.2250488
19,406,1202,1457,1669562833.25908
-95,837,-387,1263,1669562833.2941117
-95,837,-387,1263,1669562833.3281426
