Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
1247,1175,1656,1074,1669562431.7800744
1298,1350,1727,968,1669562431.8151064
1298,1350,1727,968,1669562431.850138
1209,1255,1651,1134,1669562431.8881726
1209,1255,1651,1134,1669562431.9242053
1317,1126,1515,919,1669562431.9582362
1277,1094,1368,738,1669562432.0222752
1277,1094,1368,738,1669562432.0573068
1259,1037,1419,691,1669562432.1022737
1259,1037,1419,691,1669562432.1383069
1346,1222,876,1005,1669562432.1743395
1346,1222,876,1005,1669562432.2103724
1325,1415,1307,1035,1669562432.2454042
1325,1415,1307,1035,1669562432.279435
1112,1278,1613,948,1669562432.3154678
1112,1278,1613,948,1669562432.349499
1069,1441,1387,979,1669562432.3855364
1069,1441,1387,979,1669562432.4205635
1187,1500,1364,984,1669562432.4545944
1187,1500,1364,984,1669562432.4886255
1356,1376,1242,961,1669562432.5236573
1356,1376,1242,961,1669562432.55969
1332,1366,1225,881,1669562432.5947218
1332,1366,1225,881,1669562432.6297538
1049,1377,1401,928,1669562432.6657867
1049,1377,1401,928,1669562432.6998174
1250,1551,1506,1192,1669562432.7338479
1250,1551,1506,1192,1669562432.7688804
1053,1421,1343,1134,1669562432.8029113
1053,1421,1343,1134,1669562432.8379433
1209,1311,1193,1021,1669562432.8719742
1209,1311,1193,1021,1669562432.906005
1013,1311,1603,1052,1669562432.9400358
1013,1311,1603,1052,1669562432.975068
1353,1414,1531,1118,1669562433.0100996
1353,1414,1531,1118,1669562433.0451314
1197,1388,1625,831,1669562433.0801635
1197,1388,1625,831,1669562433.1151953
1141,1367,1497,878,1669562433.1502273
1141,1367,1497,878,1669562433.18626
1258,1159,1374,973,1669562433.2222927
1258,1159,1374,973,1669562433.2583256
1259,1127,1457,757,1669562433.2933574
1259,1127,1457,757,1669562433.3273885
1215,1014,1159,809,1669562433.3614192
1215,1014,1159,809,1669562433.397452
1331,1101,1181,774,1669562433.4334848
1265,1086,1508,786,1669562433.4942777
1265,1086,1508,786,1669562433.5293097
1219,1020,1416,826,1669562433.5643418
1219,1020,1416,826,1669562433.5993779
1243,1184,1580,741,1669562433.63441
1243,1184,1580,741,1669562433.6694417
1301,1252,1130,757,1669562433.7054749
1301,1252,1130,757,1669562433.7405064
1230,1219,1266,748,1669562433.776539
1230,1219,1266,748,1669562433.811571
1136,1262,1385,985,1669562433.846603
1136,1262,1385,985,1669562433.8816347
1221,1177,1280,912,1669562433.9166696
1221,1177,1280,912,1669562433.9516985
1163,1127,1560,994,1669562433.9857292
1163,1127,1560,994,1669562434.022763
1255,1228,1493,924,1669562434.0577948
1255,1228,1493,924,1669562434.0938275
1272,1191,1297,749,1669562434.1278586
1272,1191,1297,749,1669562434.1638913
1256,1192,1259,720,1669562434.1999242
1256,1192,1259,720,1669562434.2349563
1289,1211,1340,945,1669562434.269988
1289,1211,1340,945,1669562434.3050199
1387,1239,1211,841,1669562434.3390508
1387,1239,1211,841,1669562434.3730817
1224,1058,1130,657,1669562434.4071126
1224,1058,1130,657,1669562434.4421444
1166,1167,912,564,1669562434.4761755
1166,1167,912,564,1669562434.5112073
1073,925,326,-211,1669562434.5462391
1073,925,326,-211,1669562434.581271
1196,1033,393,-37,1669562434.6173038
1196,1033,393,-37,1669562434.652336
1214,1070,730,130,1669562434.6873677
1214,1070,730,130,1669562434.7234004
1103,1086,662,80,1669562434.7584321
1103,1086,662,80,1669562434.7934644
1091,943,656,166,1669562434.828496
1159,1072,1346,855,1669562434.9022756
1159,1072,1346,855,1669562434.9383087
1228,992,1437,901,1669562434.9763434
1228,992,1437,901,1669562435.011375
1122,1129,1787,1045,1669562435.0474076
1122,1129,1787,1045,1669562435.0824394
1143,1108,1713,1018,1669562435.1174712
1143,1108,1713,1018,1669562435.155506
1171,1110,1678,894,1669562435.1905377
1171,1110,1678,894,1669562435.2255695
1088,1098,1724,950,1669562435.2596004
1088,1098,1724,950,1669562435.2936318
1195,1169,1683,986,1669562435.3286636
1195,1169,1683,986,1669562435.3646963
1182,992,1573,1006,1669562435.399728
1182,992,1573,1006,1669562435.433759
1207,1050,1683,1023,1669562435.46779
1207,1050,1683,1023,1669562435.501821
1152,1015,1522,887,1669562435.535852
1152,1015,1522,887,1669562435.5708835
1212,1141,1747,1015,1669562435.6059155
1212,1141,1747,1015,1669562435.6399467
1147,1107,1265,737,1669562435.6749785
1147,1107,1265,737,1669562435.7100103
1106,1040,1497,991,1669562435.7440412
1106,1040,1497,991,1669562435.7800744
1208,1081,1559,1006,1669562435.8151057
1208,1081,1559,1006,1669562435.8491368
1261,975,1517,936,1669562435.8831677
1261,975,1517,936,1669562435.9181998
1143,1088,1698,892,1669562435.9532316
1143,1088,1698,892,1669562435.9882634
1110,1045,1775,954,1669562436.0222945
1160,1095,1464,855,1669562436.1022754
1160,1095,1464,855,1669562436.1373072
1199,1096,1709,1031,1669562436.1723392
1199,1096,1709,1031,1669562436.207371
1293,1128,1548,969,1669562436.2424028
1293,1128,1548,969,1669562436.2774348
1117,1098,1457,874,1669562436.3124664
1117,1098,1457,874,1669562436.3464978
1241,1170,1452,985,1669562436.3805285
1241,1170,1452,985,1669562436.4145596
1186,1116,1477,939,1669562436.4485905
1186,1116,1477,939,1669562436.486625
1193,1153,1493,950,1669562436.5216568
1193,1153,1493,950,1669562436.5556877
1133,1185,1530,863,1669562436.5917203
1133,1185,1530,863,1669562436.6257515
1152,1126,1443,894,1669562436.6617844
1152,1126,1443,894,1669562436.697817
1152,1136,1365,875,1669562436.7318475
1152,1136,1365,875,1669562436.7678807
1160,1140,1630,969,1669562436.8019118
1160,1140,1630,969,1669562436.838946
1162,1168,1534,891,1669562436.8729763
1162,1168,1534,891,1669562436.9080083
1219,1145,1569,957,1669562436.9430404
1219,1145,1569,957,1669562436.9780722
1197,1137,1485,959,1669562437.0131042
1197,1137,1485,959,1669562437.048136
1181,1126,1543,956,1669562437.0821667
1181,1126,1543,956,1669562437.1171987
1201,1245,1391,780,1669562437.1522305
1201,1245,1391,780,1669562437.1882634
1159,1147,1397,887,1669562437.2283
1310,1335,1544,838,1669562437.3022757
1310,1335,1544,838,1669562437.3373108
1110,1257,1498,805,1669562437.3723392
1110,1257,1498,805,1669562437.408372
1268,1276,1382,1113,1669562437.4434037
1268,1276,1382,1113,1669562437.4784355
1247,1255,1413,811,1669562437.512466
1247,1255,1413,811,1669562437.548499
1133,1224,1490,833,1669562437.586538
1133,1224,1490,833,1669562437.62257
1126,1110,1446,896,1669562437.6576018
1126,1110,1446,896,1669562437.6926339
1186,1197,1449,978,1669562437.7276657
1186,1197,1449,978,1669562437.7626977
1167,1285,1682,776,1669562437.7997313
1167,1285,1682,776,1669562437.8337626
1138,1177,1577,1041,1669562437.8697948
1138,1177,1577,1041,1669562437.9058275
1142,1215,1573,841,1669562437.9398587
1142,1215,1573,841,1669562437.9748914
1139,1070,1368,889,1669562438.0089216
1139,1070,1368,889,1669562438.048958
1131,1084,1899,1110,1669562438.0839903
1131,1084,1899,1110,1669562438.119022
1125,1168,1857,838,1669562438.1540537
1125,1168,1857,838,1669562438.188085
1167,1110,1871,1138,1669562438.2231166
1167,1110,1871,1138,1669562438.2581487
1133,1077,1393,1031,1669562438.2931802
1133,1077,1393,1031,1669562438.3292136
1098,1130,1647,1095,1669562438.364245
1142,1125,1759,1033,1669562438.4222765
1142,1125,1759,1033,1669562438.4563065
1251,1155,1950,1075,1669562438.5012765
1251,1155,1950,1075,1669562438.5363085
1234,1188,1834,1056,1669562438.5713403
1234,1188,1834,1056,1669562438.608374
1144,1203,1553,934,1669562438.643406
1144,1203,1553,934,1669562438.677436
1258,1277,1737,1041,1669562438.7134697
1258,1277,1737,1041,1669562438.7485015
1153,1175,1483,955,1669562438.7835333
1153,1175,1483,955,1669562438.8215704
1135,1174,1759,1029,1669562438.8565998
1135,1174,1759,1029,1669562438.8916316
1186,1127,1591,904,1669562438.9276643
1186,1127,1591,904,1669562438.9667006
946,1119,1965,1053,1669562439.0017316
946,1119,1965,1053,1669562439.036764
1150,1172,1989,1033,1669562439.0707946
1150,1172,1989,1033,1669562439.1058264
1146,1130,1535,945,1669562439.1418593
1146,1130,1535,945,1669562439.1779008
1149,1167,1801,1019,1669562439.213925
1149,1167,1801,1019,1669562439.2479558
1121,1161,1759,986,1669562439.2829878
1121,1161,1759,986,1669562439.3170185
1108,1071,1498,967,1669562439.3520505
1108,1071,1498,967,1669562439.3870823
1082,1146,1733,1056,1669562439.4201124
1082,1146,1733,1056,1669562439.4551444
1034,1069,1561,963,1669562439.4881747
1034,1069,1561,963,1669562439.5242145
1118,1044,1809,1009,1669562439.5602398
1273,1175,1541,1053,1669562439.6232793
1273,1175,1541,1053,1669562439.6593096
1137,1204,1542,1013,1669562439.7022758
1137,1204,1542,1013,1669562439.7363067
1212,1150,1484,1068,1669562439.7713385
1212,1150,1484,1068,1669562439.8073716
1220,1160,1492,999,1669562439.8424032
1220,1160,1492,999,1669562439.8774352
1229,1186,1323,963,1669562439.9124672
1229,1186,1323,963,1669562439.949501
1169,1232,1528,1099,1669562439.9845326
1169,1232,1528,1099,1669562440.0225668
1130,1088,1702,888,1669562440.0585997
1130,1088,1702,888,1669562440.092635
1234,1176,1579,1154,1669562440.1286674
1234,1176,1579,1154,1669562440.1657012
1175,1105,1726,836,1669562440.1997318
1175,1105,1726,836,1669562440.2337632
1108,1143,1585,846,1669562440.2687955
1108,1143,1585,846,1669562440.3028262
1210,1114,1346,1029,1669562440.3388586
1210,1114,1346,1029,1669562440.3728895
1226,1273,1541,1083,1669562440.407921
1226,1273,1541,1083,1669562440.4419525
1143,1254,1549,973,1669562440.474983
1143,1254,1549,973,1669562440.5090137
1137,1184,1680,1105,1669562440.545046
1137,1184,1680,1105,1669562440.5790775
1152,1207,1590,1084,1669562440.613108
1152,1207,1590,1084,1669562440.6471393
1138,1191,1748,1072,1669562440.6821709
1138,1191,1748,1072,1669562440.7172024
1049,1145,1657,1088,1669562440.7532358
1049,1145,1657,1088,1669562440.788268
1197,1167,1388,894,1669562440.8233
1181,1190,1600,1085,1669562440.902276
1181,1190,1600,1085,1669562440.9373078
1089,1160,1673,851,1669562440.9723396
1089,1160,1673,851,1669562441.0073714
1174,1144,1455,1104,1669562441.042403
