Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
2277,2254,944,615,1674171074.6503437
2276,2235,967,657,1674171074.680383
2237,2202,711,551,1674171074.714417
2226,2207,851,582,1674171074.7444437
2266,2308,1000,641,1674171074.776784
2251,2134,856,628,1674171074.8097737
2219,2165,908,706,1674171074.8407815
2223,2276,885,615,1674171074.868807
2298,2257,877,631,1674171074.903192
2290,2229,870,617,1674171074.9332197
2227,2199,954,606,1674171074.9667826
2207,2139,963,593,1674171074.9943092
2244,2144,779,563,1674171075.0457854
2280,2367,835,782,1674171075.087281
2224,2270,885,674,1674171075.121312
2229,2281,884,684,1674171075.149337
2243,2325,978,688,1674171075.1817806
2251,2338,992,689,1674171075.2128086
2143,2256,702,564,1674171075.244838
2132,2143,701,604,1674171075.2747798
2177,2089,735,611,1674171075.3068094
2265,2222,883,621,1674171075.3408399
2288,2277,783,650,1674171075.3688655
2297,2287,900,654,1674171075.39878
2271,2331,1022,709,1674171075.4457798
2302,2424,1035,800,1674171075.4767647
2382,2510,946,764,1674171075.509602
2384,2488,984,799,1674171075.5396292
2237,2392,896,782,1674171075.573784
2261,2379,723,674,1674171075.6157777
2260,2424,893,736,1674171075.647781
2247,2419,904,733,1674171075.6772277
2222,2247,968,687,1674171075.7105687
2252,2290,877,679,1674171075.7410998
2236,2087,862,629,1674171075.7732854
2252,2054,870,601,1674171075.8037791
2250,2198,913,654,1674171075.8458478
2255,2219,909,661,1674171075.880764
2233,2292,949,664,1674171075.9148602
2237,2323,931,695,1674171075.9428859
2239,2282,725,654,1674171075.97478
2262,2225,751,639,1674171076.003779
2241,2207,845,632,1674171076.0388117
2153,2148,876,633,1674171076.08087
2204,2117,779,599,1674171076.111968
2236,2123,809,590,1674171076.1429965
2182,2207,807,624,1674171076.1747732
2255,2206,775,557,1674171076.203799
2361,2206,827,560,1674171076.2463703
2350,2253,861,670,1674171076.2807791
2129,2195,777,592,1674171076.311807
2105,2066,794,593,1674171076.3428357
1785,1698,540,480,1674171076.3748662
1878,1708,547,462,1674171076.4068952
1467,1404,357,309,1674171076.438924
1586,1389,514,376,1674171076.4692757
1490,1362,530,353,1674171076.5033073
1513,1490,524,335,1674171076.5323336
1495,1397,609,361,1674171076.5666592
1406,1352,674,420,1674171076.5947351
1334,1245,545,382,1674171076.6447797
1433,1231,807,481,1674171076.6728053
1348,1208,704,415,1674171076.7113454
1373,1237,692,385,1674171076.7504406
1420,1342,707,550,1674171076.7827306
1398,1258,828,510,1674171076.813759
1408,1176,815,572,1674171076.844505
1397,1165,836,569,1674171076.8747795
1420,1232,890,541,1674171076.9078097
1404,1187,924,534,1674171076.9368355
1291,1057,694,381,1674171076.9688833
1345,1128,784,532,1674171076.9997816
1439,1264,587,529,1674171077.0453358
1396,1172,785,544,1674171077.0787628
1341,1096,732,390,1674171077.1132963
1366,1138,737,508,1674171077.1427794
1367,1180,862,504,1674171077.1758094
1386,1100,748,486,1674171077.2067695
1369,1082,866,524,1674171077.2398107
1338,1059,839,465,1674171077.2682936
1301,1037,779,473,1674171077.3027823
1368,1182,777,504,1674171077.3468215
1408,1165,810,458,1674171077.3798516
1342,1091,816,549,1674171077.4218903
1319,1102,783,509,1674171077.4547713
1347,1124,776,515,1674171077.4827971
1331,1065,833,622,1674171077.5168276
1337,1068,851,614,1674171077.545854
1382,1166,835,480,1674171077.5783436
1341,1129,855,475,1674171077.6077542
1370,1173,787,563,1674171077.6409698
1334,1116,767,465,1674171077.6706443
1360,1164,759,531,1674171077.7026734
1379,1237,662,549,1674171077.7337015
1463,1253,709,427,1674171077.7667315
1394,1154,760,426,1674171077.7967584
1407,1160,753,465,1674171077.8457825
1290,1126,765,436,1674171077.886782
1351,1180,741,453,1674171077.9228141
1362,1207,668,449,1674171077.9496906
1346,1181,730,456,1674171077.9832525
1385,1201,789,515,1674171078.0132809
1278,1093,792,496,1674171078.04631
1279,1124,848,486,1674171078.0753362
1348,1132,775,514,1674171078.1083658
1339,1039,774,520,1674171078.1527808
1299,1102,694,465,1674171078.1835623
1312,1198,672,519,1674171078.2147813
1416,1208,633,528,1674171078.2456682
1425,1219,637,508,1674171078.2767744
1372,1223,828,523,1674171078.3108096
1334,1185,768,353,1674171078.3398364
1369,1055,781,491,1674171078.3743405
1413,1060,693,453,1674171078.4033673
1322,1126,704,481,1674171078.4383988
1347,1120,620,498,1674171078.4674253
1305,1167,770,446,1674171078.5034573
1414,1153,578,434,1674171078.5454957
1400,1199,697,437,1674171078.578526
1460,1261,647,508,1674171078.606552
1347,1147,716,430,1674171078.6454966
1301,1190,616,502,1674171078.6827798
1358,1167,662,352,1674171078.717813
1378,1173,625,498,1674171078.7458389
1348,1148,635,446,1674171078.7787814
1366,1161,705,349,1674171078.8077812
1402,1218,638,393,1674171078.8417823
1336,1131,684,500,1674171078.8727806
1373,1164,696,430,1674171078.9068139
1320,1124,571,409,1674171078.93584
1287,1180,607,433,1674171078.9677806
1289,1176,623,436,1674171078.9993584
1278,1158,630,304,1674171079.045607
1376,1101,652,416,1674171079.076781
1281,1124,715,478,1674171079.1108115
1338,1218,841,484,1674171079.1408389
1329,1101,634,481,1674171079.1748722
1336,1082,658,472,1674171079.202682
1319,1083,699,468,1674171079.2383823
1315,1091,738,503,1674171079.2807863
1315,1056,642,454,1674171079.313816
1290,1030,803,475,1674171079.3448443
1378,1111,620,463,1674171079.3777802
1301,1086,651,419,1674171079.4077773
1331,1091,686,579,1674171079.447813
1300,1129,809,442,1674171079.488123
1296,1033,568,536,1674171079.51815
1297,1108,715,557,1674171079.5497818
1322,1122,738,459,1674171079.5825667
1314,1132,685,471,1674171079.6123633
1297,1105,635,513,1674171079.6433914
1319,1114,684,529,1674171079.67278
1348,1152,680,497,1674171079.7102375
1345,1155,663,486,1674171079.750907
1326,1150,676,456,1674171079.7847092
1347,1251,722,487,1674171079.8267744
1291,1149,812,513,1674171079.857035
1269,1036,831,512,1674171079.8883252
1289,1073,869,527,1674171079.918352
1358,998,837,504,1674171079.9497802
862,488,750,716,1674171079.9825892
934,338,697,666,1674171080.0127797
707,163,682,655,1674171080.0445428
786,291,779,613,1674171080.0745692
610,-95,933,874,1674171080.106598
728,56,915,726,1674171080.1386914
650,32,968,788,1674171080.1703267
649,119,999,746,1674171080.1997297
618,-10,976,792,1674171080.2467828
620,-127,997,804,1674171080.277811
616,-17,1023,793,1674171080.3118417
601,-13,1019,794,1674171080.3418694
576,24,802,695,1674171080.375147
526,15,817,694,1674171080.403172
614,67,1047,771,1674171080.4383323
566,62,1019,763,1674171080.4803698
598,79,914,758,1674171080.511399
526,-49,939,815,1674171080.5434272
643,176,910,737,1674171080.5734549
615,148,954,785,1674171080.6047788
571,44,986,803,1674171080.6468122
652,42,949,789,1674171080.683781
507,-10,964,788,1674171080.7178118
596,-35,1092,802,1674171080.7478447
679,-22,881,779,1674171080.7808764
688,-4,920,878,1674171080.810411
641,125,1015,741,1674171080.8434405
593,33,891,894,1674171080.8747795
609,-18,1046,767,1674171080.9068105
633,-8,1027,836,1674171080.940841
654,68,1018,864,1674171080.9708688
639,18,1087,878,1674171081.0017793
579,51,1046,893,1674171081.0453393
603,43,923,881,1674171081.0797808
556,18,885,793,1674171081.1128101
553,6,1031,825,1674171081.1438417
697,141,947,891,1674171081.1757805
713,73,970,835,1674171081.2058113
592,54,1004,888,1674171081.2387805
676,191,992,833,1674171081.2677798
619,22,1016,845,1674171081.3027558
674,186,1045,791,1674171081.3317816
483,-36,999,821,1674171081.366782
564,90,1014,749,1674171081.3948073
563,40,967,819,1674171081.4453397
593,40,1007,827,1674171081.4877377
539,79,1034,930,1674171081.5177648
708,127,967,942,1674171081.5513031
661,13,1009,948,1674171081.5841444
667,50,1057,984,1674171081.6131701
629,76,1040,975,1674171081.6452007
517,27,1033,976,1674171081.6762278
590,75,1053,954,1674171081.7072563
668,109,1033,912,1674171081.7382839
573,18,899,955,1674171081.7706196
624,10,882,766,1674171081.7996483
587,-24,1029,924,1674171081.8467824
597,-31,1016,937,1674171081.8748074
618,47,1017,984,1674171081.910782
637,80,1022,957,1674171081.9408095
1205,1056,877,908,1674171081.9727185
1207,1072,853,932,1674171082.002805
1443,1503,894,759,1674171082.0387554
1391,1376,941,758,1674171082.0807812
1504,1541,867,829,1674171082.1138108
1530,1417,823,764,1674171082.1438386
1542,1537,801,789,1674171082.1747797
1542,1435,814,775,1674171082.2058077
1517,1473,849,857,1674171082.2467701
1498,1403,876,865,1674171082.2817824
1533,1472,845,886,1674171082.3142097
1465,1601,910,950,1674171082.3437905
1560,1522,957,838,1674171082.3757808
1548,1440,924,803,1674171082.4067807
1503,1423,842,731,1674171082.4396126
1463,1527,787,844,1674171082.4707172
1556,1452,932,859,1674171082.5057058
1549,1445,937,855,1674171082.5357325
1443,1459,864,820,1674171082.5687625
1551,1456,825,686,1674171082.5997908
1508,1542,809,853,1674171082.646834
1513,1474,817,838,1674171082.6798642
1514,1431,905,874,1674171082.7108917
1519,1501,965,935,1674171082.7429216
1428,1508,953,852,1674171082.7755013
1538,1551,834,791,1674171082.8039901
1526,1541,892,888,1674171082.8380203
1520,1511,859,770,1674171082.867047
1480,1475,908,784,1674171082.9030776
1483,1501,890,779,1674171082.9492533
1537,1489,834,760,1674171082.9917772
1520,1413,768,709,1674171083.022777
1488,1436,945,814,1674171083.0567825
1486,1419,969,801,1674171083.0877795
1550,1565,874,795,1674171083.1208105
1523,1434,797,784,1674171083.1517794
1522,1420,987,799,1674171083.1817787
1540,1516,1008,818,1674171083.2128127
1572,1589,790,784,1674171083.2462864
1557,1485,772,744,1674171083.275527
1569,1508,946,805,1674171083.3090608
1480,1372,802,711,1674171083.339087
1561,1481,793,836,1674171083.3713465
1559,1479,807,832,1674171083.401374
1436,1389,989,902,1674171083.4464242
1525,1441,923,846,1674171083.4784527
1503,1421,932,840,1674171083.5096502
1532,1441,983,869,1674171083.53868
1463,1432,828,860,1674171083.5747838
