Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
1042,1002,597,795,1655315600.7294905
1044,1070,793,837,1655315600.7744634
1043,1071,775,843,1655315600.819463
1047,1072,776,847,1655315600.8514917
1145,1100,685,796,1655315600.88325
1127,1086,703,796,1655315600.913277
920,1047,788,872,1655315600.9473083
908,1071,763,903,1655315600.9783363
1003,976,712,837,1655315601.010365
1024,1065,622,817,1655315601.0564675
895,1051,670,832,1655315601.1025093
976,1042,660,674,1655315601.1320343
1023,1022,805,904,1655315601.1646676
947,991,1001,832,1655315601.2261775
939,1008,720,795,1655315601.2702174
975,1048,693,814,1655315601.3022466
978,1052,653,825,1655315601.3338408
1068,971,618,747,1655315601.3804522
1000,1014,729,858,1655315601.43445
979,1035,701,867,1655315601.4734552
951,976,653,772,1655315601.5054843
947,977,658,772,1655315601.5504534
968,980,733,771,1655315601.5844848
949,940,862,812,1655315601.6285248
990,947,689,788,1655315601.6902692
1005,1034,693,811,1655315601.7222977
1021,1053,606,755,1655315601.7553275
1179,1066,698,814,1655315601.8324122
1067,1038,743,820,1655315601.8764513
973,1035,753,847,1655315601.9094815
953,1037,745,844,1655315601.94151
978,1049,823,832,1655315601.9715376
962,1005,735,725,1655315602.0025663
950,1019,759,712,1655315602.033594
919,898,742,871,1655315602.064624
956,875,806,841,1655315602.0976543
637,244,1001,1164,1655315602.142294
612,197,971,997,1655315602.1733227
507,259,1018,1021,1655315602.2028623
624,347,1114,1245,1655315602.2334616
553,292,1037,1061,1655315602.2663767
672,304,1184,1220,1655315602.298406
623,263,1152,1066,1655315602.3283398
605,236,1044,991,1655315602.3573663
567,183,1101,1025,1655315602.3915608
568,183,1098,1025,1655315602.421588
557,198,1111,983,1655315602.4526162
553,203,1105,989,1655315602.4863513
526,59,1059,998,1655315602.5303695
561,5,1053,953,1655315602.5603964
482,-185,1036,862,1655315602.6067805
435,22,950,919,1655315602.6388097
447,17,975,857,1655315602.6698377
568,-72,955,852,1655315602.7007213
550,-76,975,849,1655315602.731749
490,-136,962,845,1655315602.7633383
496,-117,1018,913,1655315602.794367
486,-131,975,870,1655315602.8253994
478,8,1013,829,1655315602.8704588
474,4,1017,847,1655315602.9014866
466,-122,981,812,1655315602.934518
396,-157,946,796,1655315602.9655466
511,5,1055,912,1655315602.997578
497,-103,926,796,1655315603.0344472
509,-49,1065,890,1655315603.075485
510,-22,998,865,1655315603.1234741
493,-1,1042,907,1655315603.1686563
659,66,1087,847,1655315603.225453
641,56,1100,856,1655315603.2624633
526,141,1014,953,1655315603.2944922
579,154,1006,959,1655315603.3262985
604,224,1031,1093,1655315603.3570015
575,253,1073,1076,1655315603.434447
575,264,1003,1020,1655315603.4804626
573,220,1101,1135,1655315603.5114908
616,235,1097,1144,1655315603.5415184
644,284,1068,1026,1655315603.5734634
629,243,1047,996,1655315603.6054916
646,248,1040,1000,1655315603.6504633
557,123,1013,1070,1655315603.6814916
480,243,1085,1080,1655315603.7135243
620,388,1173,1170,1655315603.7465825
657,429,1155,1174,1655315603.7923625
659,352,1056,1121,1655315603.8239465
569,490,1135,1064,1655315603.8559773
735,478,1112,1049,1655315603.8880064
646,331,1125,1077,1655315603.9209547
682,425,1230,1258,1655315603.9648192
606,410,1006,1094,1655315604.026046
595,414,993,1091,1655315604.0600784
732,467,1132,1134,1655315604.0907722
746,420,1118,1130,1655315604.1218002
668,527,1149,1172,1655315604.1544633
586,553,1043,1127,1655315604.2344463
655,587,1099,1155,1655315604.276455
664,556,1130,1150,1655315604.308485
638,512,1178,1218,1655315604.3375103
668,545,1051,989,1655315604.3705409
569,406,1055,1041,1655315604.400568
639,547,996,968,1655315604.4315963
647,542,1240,1194,1655315604.464464
613,520,1183,1168,1655315604.5101094
613,467,1041,1112,1655315604.5411377
612,467,1129,1205,1655315604.5711668
525,425,1183,1079,1655315604.604199
590,498,1199,1144,1655315604.6494594
604,464,1228,1209,1655315604.6814883
688,478,1209,1169,1655315604.7273378
542,370,1122,1145,1655315604.7733774
525,378,1144,1211,1655315604.8264458
528,327,1115,1179,1655315604.8684647
680,477,1073,1120,1655315604.914506
630,417,1090,1123,1655315604.9595487
663,439,1058,1085,1655315604.9935799
457,3,1100,983,1655315605.0391533
564,158,1138,992,1655315605.0848908
470,80,1062,736,1655315605.131465
392,35,1040,902,1655315605.164496
622,76,930,755,1655315605.2265532
578,43,988,793,1655315605.2702255
489,54,1055,902,1655315605.3017693
569,106,1082,872,1655315605.3322766
538,55,1065,849,1655315605.3628185
616,50,1124,882,1655315605.4344454
531,185,1053,853,1655315605.4726303
566,23,1052,844,1655315605.5173092
580,118,1071,829,1655315605.5636718
428,100,1144,976,1655315605.6259456
479,163,1007,963,1655315605.65455
524,119,1019,891,1655315605.6905828
499,49,1117,945,1655315605.7332103
560,103,872,817,1655315605.7637565
617,285,1069,1050,1655315605.834447
593,215,1065,1024,1655315605.8745108
594,244,1018,1030,1655315605.9045382
618,226,1017,1059,1655315605.9335642
596,161,975,1014,1655315605.9645922
558,150,973,991,1655315606.0006247
567,169,967,992,1655315606.0314615
570,274,944,1006,1655315606.0648181
592,315,937,964,1655315606.093395
617,369,979,1013,1655315606.1239312
634,375,980,1015,1655315606.1573794
694,277,1089,1107,1655315606.1894088
563,249,1021,1033,1655315606.2335382
537,362,1059,1051,1655315606.2655675
556,326,1106,1105,1655315606.297596
654,276,1113,1099,1655315606.3416362
616,383,1104,1124,1655315606.3726642
618,396,1086,1119,1655315606.4026916
626,398,1087,1118,1655315606.4345891
583,363,1137,1136,1655315606.466618
583,368,1138,1141,1655315606.4966455
624,391,1083,1110,1655315606.529675
592,357,1060,1093,1655315606.560703
623,421,1151,1132,1655315606.592733
610,392,1083,1116,1655315606.6344454
603,341,1127,1153,1655315606.6703472
589,248,1091,1069,1655315606.7159178
623,373,1102,1104,1655315606.7469459
588,473,1075,1107,1655315606.7929883
587,482,1060,1092,1655315606.8230152
600,484,1060,1096,1655315606.8551855
627,516,989,1140,1655315606.8852127
551,464,1158,1159,1655315606.91583
707,543,1127,1238,1655315606.9488602
743,537,1321,1231,1655315606.980891
659,649,1171,1236,1655315607.026929
619,615,1373,1195,1655315607.0589602
607,617,1367,1193,1655315607.1048572
584,620,1138,1157,1655315607.1514633
653,623,1170,1230,1655315607.1982036
564,486,1120,1195,1655315607.230053
612,621,1129,1169,1655315607.2747085
571,399,1181,1075,1655315607.3082502
580,401,1131,1112,1655315607.3482826
534,18,1009,1031,1655315607.3843162
401,81,985,902,1655315607.4343565
511,64,953,909,1655315607.4784634
505,-145,966,926,1655315607.5114949
508,-49,951,813,1655315607.5435245
387,-9,1003,851,1655315607.5884485
568,5,1009,775,1655315607.6175215
548,1,1007,781,1655315607.6499658
